;Rank;Artist;Album;Date;Genres;RYM Rating;Ratings;Reviews
2569;2570;Chief Keef;Bang 3, Pt. 2;18 September 2015;Chicago Drill, Gangsta Rap;3.07;803;4
2570;2571;Coolio;Gangsta's Paradise;21 November 1995;West Coast Hip Hop, Gangsta Rap, Conscious Hip Hop;3.07;821;25
2571;2572;Handsome Boy Modeling School;White People;9 November 2004;Hip Hop, Experimental Hip Hop;3.08;689;19
2572;2573;Odd Squad;Fadanuf fa Erybody;1 February 1994;Southern Hip Hop;3.39;221;13
2573;2574;Skyzoo;The Salvation;29 September 2009;East Coast Hip Hop, Boom Bap;3.37;250;8
2574;2575;Big Kahuna OG;Thug Tear;5 January 2020;Hardcore Hip Hop, East Coast Hip Hop;3.44;192;1
2575;2576;Kaytraminé;Kaytraminé;19 May 2023;West Coast Hip Hop, Pop Rap;3.07;3,191;46
2576;2577;DMX;...And Then There Was X;21 December 1999;Hardcore Hip Hop, East Coast Hip Hop;3.07;1,146;33
2577;2578;ICYTWAT;Milk;12 May 2017;Cloud Rap, Trap;3.16;274;1
2578;2579;Black Milk;Everybody Good?;19 July 2023;Jazz Rap, Conscious Hip Hop;3.24;222;4
2579;2580;Viper;The Paper Man;9 April 2008;Southern Hip Hop, Experimental Hip Hop, Cloud Rap;3.30;250;3
2580;2581;Yameii Online;Friday Night Basement, Vol. 1;18 September 2020;Trap, Cloud Rap, Digicore;3.23;252;1
2581;2582;RZA;RZA as Bobby Digital in Stereo;24 November 1998;East Coast Hip Hop, Hardcore Hip Hop;3.07;1,010;38
2582;2583;ZelooperZ;Quazel;14 September 2023;Detroit Trap;3.25;226;
2583;2584;Hook;Crashed My Car;22 January 2020;Hardcore Hip Hop, Trap, West Coast Hip Hop;3.07;449;1
2584;2585;K'naan;Troubadour;24 February 2009;Pop Rap, Conscious Hip Hop, Hip Hop;3.06;427;11
2585;2586;Foxy Brown;Ill Na Na;19 November 1996;East Coast Hip Hop;3.08;387;7
2586;2587;Canibus;Mic Club: The Curriculum;19 November 2002;East Coast Hip Hop, Hardcore Hip Hop, Abstract Hip Hop;3.30;278;12
2587;2588;Chinese Man;The Groove Sessions;28 April 2008;Breakbeat, Turntablism, Instrumental Hip Hop;3.33;241;1
2588;2589;P.M. Dawn;The Bliss Album...? (Vibrations of Love and Anger and the Ponderance of Life and Existence);23 March 1993;Pop Rap, Contemporary R&B, Conscious Hip Hop;3.29;231;6
2589;2590;Fanso;Música para lagartos;29 October 2018;Lo-Fi Hip Hop;3.41;215;3
2590;2591;Yameii Online;Cyberspace;7 April 2020;Cloud Rap, Trap;3.07;434;2
2591;2592;CapaRezza;Exuvia;7 May 2021;Conscious Hip Hop, Rap Rock, Experimental Hip Hop;3.18;247;2
2592;2593;Juvenile;Solja Rags;13 May 1997;Southern Hip Hop, Gangsta Rap, Dirty South;3.41;226;6
2593;2594;Cruz Cafuné;Me muevo con Dios;26 May 2023;Trap;3.56;189;3
2594;2595;Killer Mike;MICHAEL;16 June 2023;Southern Hip Hop, Conscious Hip Hop;3.06;2,047;29
2595;2596;nosgov;World Tour;7 August 2019;Trap, Cloud Rap;3.34;216;
2596;2597;Shamana;OutdaMud;19 April 2017;Experimental Hip Hop, Instrumental Hip Hop;3.43;197;3
2597;2598;Nas;Hip Hop Is Dead;19 December 2006;East Coast Hip Hop, Hardcore Hip Hop;3.06;3,083;77
2598;2599;Reflection Eternal;Revolutions Per Minute;18 May 2010;East Coast Hip Hop, Conscious Hip Hop;3.09;516;19
2599;2600;City Morgue;My Bloody America;15 September 2023;Trap Metal, Horrorcore, East Coast Hip Hop;3.08;454;5
2600;2601;Insane Clown Posse;Hell's Pit;31 August 2004;Horrorcore;2.98;422;9
2601;2602;Samiyam;Sam Baker's Album;27 June 2011;Wonky, Instrumental Hip Hop, Glitch Hop;3.09;327;7
2602;2603;Edo. G featuring Pete Rock;My Own Worst Enemy;9 November 2004;East Coast Hip Hop, Boom Bap;3.53;200;5
2603;2604;Jam Baxter;Laminated Cakes;15 December 2017;UK Hip Hop, Conscious Hip Hop, Hardcore Hip Hop;3.65;152;
2604;2605;Farazi;Ölmek İçin Doğanlar;1 November 2019;Hip Hop;3.80;144;
2605;2606;Beastie Boys;To the 5 Boroughs;15 June 2004;East Coast Hip Hop;3.06;3,346;93
2606;2607;Yelawolf;Trunk Muzik: 0-60;22 November 2010;Southern Hip Hop;3.06;475;7
2607;2608;Flatbush Zombies;Vacation in Hell;6 April 2018;East Coast Hip Hop, Hardcore Hip Hop;3.07;2,188;11
2608;2609;Boldy James;The Versace Tape;14 August 2020;Gangsta Rap, Jazz Rap, Drumless;3.07;1,228;9
2609;2610;Pretty Lights;A Color Map of the Sun;2 July 2013;Glitch Hop, Instrumental Hip Hop, Chillstep;3.06;330;3
2610;2611;Afro Kolektyw;Ostatnie słowo;24 February 2023;Jazz Rap, Conscious Hip Hop, Abstract Hip Hop;3.44;183;2
2611;2612;African-American Sound Recordings;Tamika's Lodge;11 March 2022;Instrumental Hip Hop, Nu Jazz;3.47;182;2
2612;2613;Killah Priest;The Psychic World of Walter Reed;26 February 2013;East Coast Hip Hop, Abstract Hip Hop;3.51;188;9
2613;2614;Hudson Mohawke;B.B.H.E.;4 August 2020;Wonky, Glitch Hop, Instrumental Hip Hop;3.09;317;1
2614;2615;Surf Gang;JGSG;25 August 2023;UK Hip Hop, Trap, Cloud Rap;3.22;245;1
2615;2616;Curren$y & Harry Fraud;Vices;30 June 2023;Southern Hip Hop;3.09;324;2
2616;2617;Medhane;Amethyst of Morning;28 May 2021;East Coast Hip Hop, Abstract Hip Hop;3.19;248;1
2617;2618;Anticon;Music for the Advancement of Hip Hop;1999;Abstract Hip Hop, Experimental Hip Hop;3.27;243;8
2618;2619;Common Sense;Can I Borrow a Dollar?;1 September 1992;Boom Bap;3.07;941;22
2619;2620;Duke Deuce;Crunkstar;17 June 2022;Southern Hip Hop, Trap;3.18;254;3
2620;2621;Sisyphus;Sisyphus;18 March 2014;Experimental Hip Hop, Glitch Pop;3.05;840;8
2621;2622;JOHNNASCUS;[untitled_0007-0020&0001]];15 August 2020;Experimental Hip Hop, Digital Hardcore, Industrial Hip Hop;3.00;389;7
2622;2623;Daoko;Hyper Girl -向こう側の女の子- (Hyper Girl: Mukougawa no onnanoko);5 December 2012;Japanese Hip Hop, Abstract Hip Hop;3.24;258;
2623;2624;Pimp C;Pimpalation;11 July 2006;Southern Hip Hop, Gangsta Rap, Dirty South;3.29;267;2
2624;2625;Alias;Muted;28 October 2003;Instrumental Hip Hop;3.34;224;3
2625;2626;Cities Aviv;Immortal Flame;7 February 2020;Experimental Hip Hop, Drumless, Southern Hip Hop;3.06;447;6
2626;2627;Salt 'n' Pepa;Very Necessary;12 October 1993;Pop Rap, East Coast Hip Hop;3.07;413;11
2627;2628;Prezident;Kunst ist eine besitzergreifende Geliebte;27 September 2013;Conscious Hip Hop, Abstract Hip Hop;3.70;151;1
2628;2629;SMTK;Siren Propaganda;14 July 2021;Experimental Hip Hop, Avant-Prog, Japanese Hip Hop;3.54;159;
2629;2630;Senses;Seventh Heaven;7 January 2021;Pop Rap, Cloud Rap, Trap;3.05;551;3
2630;2631;Mix-O-Rap;DMR;July 2014;Experimental Hip Hop, Hip House, Go-Go;3.19;248;2
2631;2632;RXKNephew;Too Tuff Tone Tarantinno;2 November 2021;Plugg, PluggnB, East Coast Hip Hop;3.34;205;1
2632;2633;RXKNephew;Dirtier Than Bosstop n Dirty Dee;18 November 2022;East Coast Hip Hop, Gangsta Rap, Trap;3.55;160;2
2633;2634;Kevin Abstract;MTV1987;15 July 2014;Pop Rap;3.07;648;4
2634;2635;Young Buck;Straight Outta Ca$hville;24 August 2004;Southern Hip Hop, Gangsta Rap;3.06;408;14
2635;2636;Mr. Lif;Mo' Mega;13 June 2006;East Coast Hip Hop, Conscious Hip Hop, Abstract Hip Hop;3.33;256;18
2636;2637;The Demigodz;KILLmatic;5 March 2013;East Coast Hip Hop, Hardcore Hip Hop;3.34;227;9
2637;2638;DJ Okawari;Kaleidoscope;29 June 2011;Instrumental Hip Hop, Contemporary R&B, Jazz Rap;3.06;458;1
2638;2639;Ka;Iron Works;2008;East Coast Hip Hop, Conscious Hip Hop;3.08;330;1
2639;2640;Homeboy Sandman;Humble Pi;26 October 2018;East Coast Hip Hop, Abstract Hip Hop;3.08;332;3
2640;2641;Antipop Consortium;Antipop vs. Matthew Shipp;18 February 2003;Abstract Hip Hop, Jazz Rap, Experimental Hip Hop;3.19;279;3
2641;2642;ATL;Лимб;22 March 2017;Abstract Hip Hop, Cloud Rap;3.20;246;1
2642;2643; Antokha MC [Антоха MC];Советы для молодожёнов;22 September 2017;Jazz Rap, Hip House;3.39;200;
2643;2644;Ransom;Crime Scenes;18 December 2020;East Coast Hip Hop, Gangsta Rap, Drumless;3.51;173;2
2644;2645;Jakey;ROMCOM;18 November 2022;Cloud Rap, Trap, Alternative R&B;3.01;1,387;36
2645;2646;j-hope;Jack in the Box;15 July 2022;Hardcore Hip Hop;3.04;750;15
2646;2647;Man Bites Dog;Noir;15 July 2014;Instrumental Hip Hop, Experimental Hip Hop, Plunderphonics;3.08;401;3
2647;2648;NCT Dream;맛 (Hot Sauce);10 May 2021;K-Pop, Pop Rap;3.07;351;1
2648;2649;Koza;Mystery Dungeon;21 May 2019;Abstract Hip Hop;3.14;248;1
2649;2650;Busta Rhymes;Genesis;13 November 2001;East Coast Hip Hop, Hardcore Hip Hop;3.07;678;15
2650;2651;The Egyptian Lover;On the Nile;1984;Electro, West Coast Hip Hop;3.06;479;12
2651;2652;A$AP Rocky;TESTING;25 May 2018;East Coast Hip Hop, Cloud Rap, Experimental Hip Hop;3.01;10,797;63
2652;2653;Canibus;Can-I-Bus;8 September 1998;Hardcore Hip Hop, East Coast Hip Hop;3.06;521;25
2653;2654;Sampa the Great;As Above So Below;9 September 2022;Conscious Hip Hop;3.08;333;3
2654;2655;Hodgy;Fireplace: TheNotTheOtherSide;9 December 2016;West Coast Hip Hop, Abstract Hip Hop;3.07;307;5
2655;2656;Oddisee;Odd Cure;17 July 2020;Conscious Hip Hop, East Coast Hip Hop;3.18;243;2
2656;2657;CupcakKe;Queen Elizabitch;31 March 2017;Hardcore Hip Hop;3.05;613;10
2657;2658;Puzzle;The Rotten Opera;7 January 2023;Hypnagogic Pop, Experimental Hip Hop;3.06;526;8
2658;2659; Izumi Makura [泉まくら];マイルーム・マイステージ (My Room My Stage);11 October 2013;Japanese Hip Hop, Pop Rap;3.26;228;
2659;2660;Dave East;HOFFA;30 July 2021;East Coast Hip Hop, Gangsta Rap;3.08;278;5
2660;2661;Junglepussy;Jp4;23 October 2020;East Coast Hip Hop, Experimental Hip Hop;3.08;276;2
2661;2662;Saafir;Boxcar Sessions;27 September 1994;West Coast Hip Hop, Jazz Rap, Boom Bap;3.40;213;9
2662;2663;Invincible;Shapeshifters;17 June 2008;Conscious Hip Hop, Political Hip Hop;3.49;183;16
2663;2664;Fugees (Tranzlator Crew);Blunted on Reality;1 February 1994;East Coast Hip Hop, Boom Bap;3.06;750;18
2664;2665;Tricky;Juxtapose;17 August 1999;Trip Hop, Experimental Hip Hop;3.05;682;11
2665;2666;Camu Tao;King of Hearts;17 August 2010;Experimental Hip Hop;3.28;224;5
2666;2667;Heltah Skeltah;D.I.R.T. (Da Incredible Rap Team);30 September 2008;East Coast Hip Hop, Hardcore Hip Hop, Boom Bap;3.31;262;18
2667;2668;Tkay Maidza;TKAY;28 October 2016;Pop Rap, Electropop;3.08;277;2
2668;2669;2nd II None;2nd II None;6 September 1991;West Coast Hip Hop, Gangsta Rap;3.35;216;14
2669;2670;DJ Krush;"深層 ""The Message at the Depth""";14 October 2002;Instrumental Hip Hop;3.22;287;6
2670;2671;2Pac;R U Still Down? (Remember Me);25 November 1997;West Coast Hip Hop, Gangsta Rap;3.05;1,028;28
2671;2672;Sentino;Zabójstwo liryczne 3.0;19 June 2019;Trap;3.58;159;
2672;2673;Jay-Z;Vol. 2... Hard Knock Life;29 September 1998;East Coast Hip Hop, Hardcore Hip Hop;3.04;3,586;67
2673;2674;The Cool Kids;Before Shit Got Weird;3 March 2022;Pop Rap;3.10;269;2
2674;2675;lojii;Lofeye;16 March 2018;Abstract Hip Hop;3.30;219;2
2675;2676;Panacea;Ink Is My Drink;3 October 2006;Conscious Hip Hop, East Coast Hip Hop;3.47;206;6
2676;2677;Key!;777;4 May 2018;Trap, Southern Hip Hop;3.05;581;8
2677;2678;Ghetts;Conflict of Interest;19 February 2021;UK Hip Hop;3.06;455;5
2678;2679;Mykki Blanco;Mykki;16 September 2016;Experimental Hip Hop;3.06;325;
2679;2680;Dealers of God;Visions of Fuel;1 January 2021;Cloud Rap, Experimental Hip Hop, Plunderphonics;3.02;311;11
2680;2681;Little Brother;Getback;23 October 2007;Southern Hip Hop, Conscious Hip Hop;3.11;321;17
2681;2682;Junglepussy;Pregnant With Success;17 November 2015;East Coast Hip Hop, Hardcore Hip Hop;3.27;239;2
2682;2683;Wu-Tang Clan;Iron Flag;18 December 2001;East Coast Hip Hop, Hardcore Hip Hop;3.05;2,222;32
2683;2684;Harto Falión;Babyg_Lock;15 July 2023;Plugg;3.54;170;1
2684;2685;Tyler, the Creator;Cherry Bomb;13 April 2015;Experimental Hip Hop, West Coast Hip Hop, Hardcore Hip Hop;2.96;20,170;130
2685;2686;The Neptunes;Clones;19 August 2003;Pop Rap;3.05;591;8
2686;2687;Homeboy Sandman;The Good Sun;1 June 2010;East Coast Hip Hop, Abstract Hip Hop;3.41;216;7
2687;2688;Dark Time Sunshine;LORE;4 February 2021;Abstract Hip Hop;3.20;237;2
2688;2689;jev.;The Color Grey.;20 December 2022;East Coast Hip Hop, Boom Bap, Hip Hop;3.34;228;2
2689;2690;Trettmann;#DIY;29 September 2017;Trap, Afroswing, Cloud Rap;3.49;180;3
2690;2691;eins zwo;Gefährliches Halbwissen;8 May 1999;Boom Bap;3.61;176;3
2691;2692;MIKE;Black Soap;25 May 2018;Experimental Hip Hop, East Coast Hip Hop, Conscious Hip Hop;3.05;1,161;5
2692;2693;DJ Muggs the Black Goat;Dies occidendum;12 March 2021;Instrumental Hip Hop;3.16;247;5
2693;2694;Nice & Smooth;Nice & Smooth;1989;East Coast Hip Hop, Boom Bap;3.34;203;10
2694;2695;mol$;Wave God;9 June 2023;Cloud Rap, Vaportrap, Vaporwave;3.34;214;2
2695;2696;D.J. Zirk;Nuttin But Killaz;1995;Memphis Rap, Southern Hip Hop, Gangsta Rap;3.38;206;1
2696;2697;E-40;The Element of Surprise;11 August 1998;West Coast Hip Hop, Gangsta Rap, Mobb Music;3.42;216;5
2697;2698;Fisz Emade Tworzywo;Ballady i protesty;29 October 2021;Conscious Hip Hop, Downtempo;3.50;171;1
2698;2699;Glokk40Spaz;2wo Glokks;29 July 2021;Dark Plugg, Gangsta Rap, Southern Hip Hop;3.65;162;1
2699;2700;Rodrigo Ogi;Aleatoriamente;27 September 2023;Conscious Hip Hop;3.77;128;
2700;2701;Atmosphere;Southsiders;6 May 2014;Hip Hop, Conscious Hip Hop;3.05;648;13
2701;2702;Atmosphere;Strictly Leakage;25 December 2007;Hardcore Hip Hop, Boom Bap;3.27;303;11
2702;2703;Baby Smoove;Purple Heart;10 August 2019;Detroit Trap;3.26;239;
2703;2704;3X Krazy;Stackin Chips;8 April 1997;West Coast Hip Hop, Gangsta Rap, G-Funk;3.54;171;3
2704;2705;Czarface;Czarface Meets Ghostface;15 February 2019;Boom Bap, East Coast Hip Hop, Hardcore Hip Hop;3.05;1,669;17
2705;2706;Ghostface Killah;The Big Doe Rehab;4 December 2007;East Coast Hip Hop, Hardcore Hip Hop;3.05;923;32
2706;2707;BLP Kosher;Bars Mitzvah;4 August 2023;Trap, Southern Hip Hop;3.06;369;5
2707;2708;IDK;Is He Real?;4 September 2019;East Coast Hip Hop;3.03;1,883;9
2708;2709;LUCKI;Flawless Like Me;23 September 2022;Trap;3.01;1,548;13
2709;2710;Antwon;Heavy Hearted in Doldrums;6 May 2014;Cloud Rap, West Coast Hip Hop;3.05;467;7
2710;2711;Salt 'n' Pepa;Hot, Cool, Vicious;1 December 1986;East Coast Hip Hop, Pop Rap;3.05;415;8
2711;2712;Talib Kweli;Gravitas;15 December 2013;East Coast Hip Hop;3.21;253;5
2712;2713;Public Enemy;How You Sell Soul to a Soulless People Who Sold Their Soul???;7 August 2007;East Coast Hip Hop, Political Hip Hop, Conscious Hip Hop;3.05;473;15
2713;2714;Ohtearsofjoy;Bonsoir, Fucker;19 April 2019;Glitch Hop, Experimental Hip Hop, Industrial Hip Hop;3.10;268;4
2714;2715;Skyzoo;Music for My Friends;23 June 2015;East Coast Hip Hop;3.32;219;7
2715;2716;AlcolirykoZ;Servicios ambulatorioz;30 November 2017;Hardcore Hip Hop, Latin Rap;3.97;122;2
2716;2717;Spice 1;1990-Sick;5 December 1995;West Coast Hip Hop, Gangsta Rap, G-Funk;3.38;223;9
2717;2718;Big Moe;City of Syrup: Wreckchopped and Screwed;2001;Chopped and Screwed, Southern Hip Hop;3.40;196;6
2718;2719;Clipse;Til the Casket Drops;8 December 2009;Southern Hip Hop, Gangsta Rap;3.04;1,109;32
2719;2720;Masta Ace;The Falling Season;13 May 2016;East Coast Hip Hop, Boom Bap;3.25;230;7
2720;2721;Ransom;Se7en;7 June 2021;East Coast Hip Hop;3.36;191;6
2721;2722;Corbin;Ghost with Skin;31 October 2021;Alternative R&B, Emo Rap;3.02;594;6
2722;2723;Missy Elliott;The Cookbook;5 July 2005;Pop Rap, Southern Hip Hop;3.05;510;11
2723;2724;Kota the Friend;FOTO;15 May 2019;East Coast Hip Hop, Conscious Hip Hop;3.06;428;1
2724;2725;Spearhead;Home;20 September 1994;West Coast Hip Hop, Conscious Hip Hop;3.37;248;7
2725;2726;Fort Minor;The Rising Tied;22 November 2005;West Coast Hip Hop;3.01;1,305;28
2726;2727;Pretty Lights;Filling Up the City Skies;30 October 2008;Instrumental Hip Hop, Glitch Hop [EDM];3.41;208;6
2727;2728;Theophilus London;Bebey;17 January 2020;Pop Rap, Contemporary R&B, East Coast Hip Hop;3.06;320;2
2728;2729;Stray Kids;GO生;17 June 2020;K-Pop, Electropop, Pop Rap;3.10;313;2
2729;2730;Duke Deuce;Duke Nukem;26 February 2021;Southern Hip Hop, Gangsta Rap, Trap;3.06;293;2
2730;2731;Too $hort;Born to Mack;1987;West Coast Hip Hop, Hardcore Hip Hop, Mid-School Hip Hop;3.02;453;13
2731;2732;Ceg;Trapanasyon;27 April 2018;Trap;3.56;225;
2732;2733;Erick Sermon;No Pressure;1 October 1993;East Coast Hip Hop, Hardcore Hip Hop, Boom Bap;3.31;235;13
2733;2734; Echoprokurennyhpodezdov [Эхопрокуренныхподъездов];Ты должен носить свои грехи прямо на рукавах;25 March 2016;Abstract Hip Hop;3.66;151;3
2734;2735;Mr. Muthafuckin' eXquire;Mr. Muthafuckin' eXquire;12 July 2019;East Coast Hip Hop, Hardcore Hip Hop;3.05;309;5
2735;2736;DJ Yo-Yo Dieting;Unborn Faces Withering;2007;Chopped and Screwed, Plunderphonics, Hypnagogic Pop;3.51;170;1
2736;2737;J. Cole;4 Your Eyez Only;9 December 2016;Conscious Hip Hop;2.99;7,310;47
2737;2738;Tommy Cash;Euroz Dollaz Yeniz;1 November 2014;Trap, Cloud Rap, Pop Rap;3.07;298;1
2738;2739;Mike Dimes;IN DIMES WE TRUST;8 March 2022;Trap, Southern Hip Hop;3.19;251;
2739;2740;Miły ATZ;Czarny swing;28 May 2020;Hip Hop, Grime;3.29;220;1
2740;2741;Lomepal;FLIP;30 June 2017;French Hip Hop;3.25;234;
2741;2742;Кровосток;Сквозное;15 May 2006;Abstract Hip Hop, Comedy Rap;3.26;247;
2742;2743;DJ Muggs;Hells Roof;1 March 2019;Hardcore Hip Hop, East Coast Hip Hop;3.35;200;2
2743;2744; Lenina Paket [Ленина пакет];Ленина пакет;8 March 2008;Abstract Hip Hop;3.60;174;2
2744;2745;Roddy Ricch;Please Excuse Me for Being Antisocial;6 December 2019;Trap, Pop Rap, West Coast Hip Hop;3.02;3,057;17
2745;2746;De La Soul;Art Official Intelligence: Mosaic Thump;8 August 2000;East Coast Hip Hop, Conscious Hip Hop;3.04;874;24
2746;2747;Blockhead;Free Sweatpants;17 January 2019;East Coast Hip Hop, Instrumental Hip Hop;3.06;360;6
2747;2748;4s4ki;おまえのドリームランド (Omae no Dreamland);22 April 2020;Japanese Hip Hop, J-Pop;3.24;227;1
2748;2749;Reaching Quiet;In the Shadow of the Living Room;2002;Experimental Hip Hop, Abstract Hip Hop, Art Pop;3.38;201;
2749;2750;[Facy];Spirited__Away;25 November 2021;Pop Rap, Experimental Hip Hop;3.56;167;1
2750;2751;Tyler, the Creator;Bastard;25 December 2009;Hardcore Hip Hop, West Coast Hip Hop;2.98;11,398;88
2751;2752;Ultramagnetic MC's;Funk Your Head Up;17 March 1992;East Coast Hip Hop, Hardcore Hip Hop, Boom Bap;3.14;283;13
2752;2753;Just-Ice;Back to the Old School;1986;East Coast Hip Hop, Hardcore Hip Hop, Mid-School Hip Hop;3.24;244;12
2753;2754;Dos Monos;Dos Siki 2nd Season;23 July 2021;Japanese Hip Hop, Experimental Hip Hop;3.28;206;1
2754;2755;BabyTron;Back to the Future;3 December 2020;Detroit Trap, Gangsta Rap;3.34;225;
2755;2756;Harto Falión;*S*T*R*A*Y*_*M*U*T*T;16 February 2022;Plugg, Cloud Rap;3.42;187;
2756;2757;Juicy J;Rubba Band Business;8 December 2017;Trap, Southern Hip Hop;3.05;444;2
2757;2758;Yung Beef;Gángster original;3 December 2021;Trap, Trap latino;3.40;224;1
2758;2759;WC;The Shadiest One;17 March 1998;West Coast Hip Hop, Gangsta Rap, G-Funk;3.44;202;8
2759;2760;B.G.;It's All on U;1 July 1997;Southern Hip Hop, Gangsta Rap, Dirty South;3.51;200;7
2760;2761;Makala;Radio Suicide;21 June 2019;French Hip Hop, Experimental Hip Hop;3.64;154;1
2761;2762;Kota the Friend;To Kill a Sunrise;19 March 2021;Boom Bap, East Coast Hip Hop;3.04;380;4
2762;2763;Vinnie Paz;God of the Serengeti;23 October 2012;Hardcore Hip Hop, East Coast Hip Hop, Boom Bap;3.23;260;8
2763;2764;Yung Mojo;Intergalactic;22 January 2017;Tread, East Coast Hip Hop;3.23;244;1
2764;2765;Cartier'GOD;Dance for Me;14 June 2022;Bounce, Southern Hip Hop, Miami Bass;3.27;221;3
2765;2766;Fisz Emade;Heavi Metal;21 November 2008;Hip Hop;3.10;347;1
2766;2767;Cartier'GOD;Based World Trappin’;24 September 2020;Cloud Rap, Experimental Hip Hop, Plugg;3.29;221;1
2767;2768;Zeus;Zeus. Nie żyje.;22 November 2012;Hip Hop;3.33;281;1
2768;2769;Fatboi Sharif;Decay;21 July 2023;Abstract Hip Hop, East Coast Hip Hop;3.38;177;2
2769;2770;No.1;Siyah Bayrak;11 December 2017;Political Hip Hop;3.79;149;
2770;2771;Sokół;Wojtek Sokół;15 February 2019;Conscious Hip Hop;3.04;451;2
2771;2772;Aceyalone;Magnificent City;7 February 2006;West Coast Hip Hop;3.15;320;15
2772;2773; Makulatura [макулатура];сеанс;16 September 2017;Abstract Hip Hop;3.47;178;1
2773;2774;P.O.S;Chill, Dummy;27 January 2017;Conscious Hip Hop, Experimental Hip Hop, Abstract Hip Hop;3.04;364;7
2774;2775;DJ Muggs;Soul Assassins 3: Death Valley;25 August 2023;Gangsta Rap, Hardcore Hip Hop;3.24;219;2
2775;2776;Them;Them;13 June 2000;Abstract Hip Hop, Experimental Hip Hop;3.22;259;7
2776;2777;Valee;Virtuoso;21 July 2023;Trap;3.15;244;2
2777;2778;Vald;Agartha;20 January 2017;French Hip Hop, Trap;3.15;258;1
2778;2779;Fatlip;Live From the End of the World, Vol. 1 (Demos);29 April 2022;Jazz Rap, West Coast Hip Hop, Abstract Hip Hop;3.22;226;2
2779;2780;Fatlip;The Loneliest Punk;1 November 2005;West Coast Hip Hop;3.28;253;6
2780;2781;Apathy;Eastern Philosophy;21 March 2006;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.27;264;12
2781;2782;Pop Will Eat Itself;Cure for Sanity;22 October 1990;Grebo, Rap Rock, UK Hip Hop;3.32;231;7
2782;2783;Haruka Nakamura;Melodica;6 September 2013;Instrumental Hip Hop, Jazz Rap;3.37;210;1
2783;2784;Chief Keef;GloToven;15 March 2019;Trap;3.01;1,170;9
2784;2785;Pezet;Muzyka współczesna;27 September 2019;Conscious Hip Hop;3.03;466;4
2785;2786;The Buttress;Behind Every Great Man;March 2014;Horrorcore, Hardcore Hip Hop;3.37;197;2
2786;2787;Lordofon;Koło;16 October 2020;Pop Rap, Hip Hop, Experimental Hip Hop;3.47;179;
2787;2788;Elucid;Seership!;9 March 2020;Experimental Hip Hop, Sound Collage, Ambient;3.48;173;2
2788;2789;Megan Thee Stallion;Traumazine;12 August 2022;Southern Hip Hop, Trap;3.02;1,511;22
2789;2790;Key Glock;Yellow Tape 2;5 November 2021;Trap, Southern Hip Hop;3.16;252;4
2790;2791;Tha Truma Center Killaz;Talez ov a Horror Flick;1996;Memphis Rap, Southern Hip Hop, Horrorcore;3.47;190;
2791;2792;Lukah;Raw Extractions;16 September 2022;Conscious Hip Hop, Southern Hip Hop, Boom Bap;3.47;163;1
2792;2793;Rome Streetz;Noise Kandy 4;19 June 2020;East Coast Hip Hop, Hardcore Hip Hop;3.49;167;3
