name;id
sandra ford;17326
robert harware;17327
ingrid heelborg;17328
jane shorter;17330
sara krish;17332
folo graff;17335
benjamin mandelson;17337
bonaventure wanda;17339
nigel watson;17343
george kodzo fiawoo;17346
martin allotey-babington;17350
robert quaranta;17285
edward allen;17298
sam furnace;17299
anthony hinson;17302
robert sanabria;17305
lamidi akilapa;17347
abayomi samuel;17363
yinusa dauda;17362
akanbi jacob taiwo;17361
simeon adeleke;17359
samson "captain" ogunlade;17357
sikir'u bimbo adepoju;17355
mathew oguntade;17353
sunday fadugba;17352
sammy fayose;17349
ebenezer obey;17309
ayangbile ayansiji yekini;17345
paul moravo tao thomas;17342
francis aluko;17340
abbey koleosho;17338
giwa ojo arigidi;17336
david olaleye;17334
akinbode o. akiwowo;17333
folorunsho abiodun;17329
geraldo azevedo;15937
hugo fattoruso;17384
tania maria;17321
don carillo;17341
john pena;17344
ron powell;17351
djavan;1899
pedro henrique;8926
moises;17380
zé nogueira;17382
rique pantoja;17386
sizao machado;17389
teo lima;17390
café;17391
issei noro;17392
minoru mukaiya;17398
tetsuo sakurai;17399
akira jimbo;17401
robert irving iii;17369
sebastian santa maria;16789
claude lauzanna;17373
john woolloff;17374
erdal kizilcay;17376
don harris;17377
lalo schifrin;17397
carmel;17424
shirley laidley;17440
helen watson;17441
paul ballis;17443
ugo delmirani;17444
gerry darby;17447
jim paris;17448
johnny folarin;17450
kevin leach;17416
graham watson;17418
jerry stevenson;17419
kevin powell;17420
jeff seopardie;17422
elliott murphy;17403
david johansen;17427
richard sohl;17432
ernie brooks;17433
tony machine;17435
eoghan o'neill;17438
davy spillane;17442
flo mcsweeney;17458
keith donald;17459
donald lunny;17462
matt kelleghan;17466
noel eccles;17467
martin drover;17469
kenny craddock;17473
artie mcglynn;17474
ferome rinson;17477
terry popple;17478
debra boston;17487
barry beckett;17455
david hood;17456
roger hawkins;17457
johnny mars;17452
peter boe;17491
dave olson;17494
tina tanner;17510
lulu leader;17512
mauro zompicchiatti;17514
tomi roto;17515
pino scagliarni;17521
claudio cattafesta;17524
remo kessler;17526
felice muller;17530
freddy steady;17533
stuart matthewman;5428
sade adu;5462
andrew male;17520
james mcmillan;17523
paul spencer denman;17525
dave early;17528
max sune;17503
rafael escote;17506
santi arisa;17508
josep mas kitflus;17509
dolores montoya rodriguez;17541
ramón de algeciras;17540
carlos rebato;17542
ruben dantas;17546
antonia "la negra";17527
carmen montoya;17531
jose miguel carrasco;17534
niño jero;17535
carmelita montoya;17536
manuel montanes;17537
hermann weindorf;17557
jay beckenstein;15346
tom schuman;15349
dave samuels;17543
kim stone;17555
julio fernandez;17556
eythor gunnarsson;17548
kristin svanvarsson;17550
fridrik karlsson;17551
johann asmundsson;17564
gunnlaugur briem;17567
jeroen de rijk;17569
j. c. heard;17565
walt symanski;17585
sherman mitchell;17586
doc holliday;17587
earl van riper;17588
jeff halsey;17590
jon hiseman;12638
ack van rooyen;12706
ian carr;12710
wolfgang dauner;12712
eberhard weber;12715
barbara thompson;17577
johannes faber;17592
larry willis;13072
hiram bullock;17589
mitchel forman;7917
jonas hellborg;17608
andy narell;17611
michael hedges;17612
liz story;17606
william ackerman;17616
chuck greenberg;17628
alex de grassi;17613
barbara higbie;17614
darol anger;17618
mike marshall;17624
mike manring;17642
george robert;17634
mike robert;17635
klaus suonsaari;17636
egberto gismonti;17631
christy doran;13465
dom um romao;17640
carla bley;13574
michael mantler;17657
steve slagle;17662
john clark;17666
ted saunders;17673
victor lewis;17677
roger guérin;17661
eric le lann;17664
tony russo;17665
patrick artero;17668
jacques bolognesi;17671
christian guizien;17674
jean-louis chautemps;17678
jean-pierre debarbat;17680
françois jeanneau;17683
georges grenu;17685
francis grenu;17688
carlo brandt;17652
christian metraux;17663
jean-pierre agosti;17667
rené von arx;17670
didier tafi;17672
claude tabarini;17675
tony ashton;17707
roger sutton;17644
ian stewart;17653
mike hogh;17654
john picard;17655
willy garnett;17656
olaf vas;17658
jimmy roche;17659
cedar walton;17700
harold land;17709
richard davis;17711
roy mccurdy;17713
hadley hockensmith;17681
harlan rogers;17689
justo almario;17699
bill maxwell;17701
emily remler;17710
david grisman;17712
jon scholle;17714
jimmy buchanan;17716
daisuke takahashi;17684
shunji miyazaki;17687
koji nakamura;17691
koji kirihara;17692
petsuo shimizu;17694
jeff elliott;17750
dave zeiher;17752
randy tico;17754
tony moreno;17756
kei akagi;17757
tony burke;17778
julie hadwen;17779
mace carnochan;17780
martin wilson;17781
frank seago;17782
greg brown;17785
kevin white;17788
steve martinez;17790
brendan o'neill;17783
mark feltham;17784
hugh flint;17803
ursula nun;17825
ilona prism;17827
manu moan;17829
simon booth;17774
julie roberts;17800
larry stabbins;17804
kim burton;17805
richard edwards;17806
chucho merchán;17810
joao bosco de oliveira;17813
nick france;17814
karl rucker;17797
billy liesegang;17868
roger craig;17871
hans peter krause;17875
kid creole;11722
coati mundi;17851
adriana kaegi;17853
cheryl poirier;17855
janique svedberg;17856
jimmi rippetoe;17858
peter s. schott;17859
charlie lagond;17860
ken fradley;17861
lee j. robertson;17864
carol colman;17865
eddie magic;17869
david span;17872
benny powell;17834
george lewis;17836
sam kelly;17839
wilbur little;17841
clyde lucas;17845
hale smith;17846
ron getman;17952
anjani thomas;17954
john crowder;17959
richard crooks;17960
steve elson;17907
manu dibango;17895
sissi catherine elolongue;17910
florence titti;17911
gerry malekany;17912
stephan joly;17914
francis mbappe;17915
brice wouassi;17916
abdou m'boup;17917
horace silver;6283
brian lynch;17898
ralph moore;17899
luther hughes;17901
josé maria molero;17922
luis pastor;17932
nina corti;17939
ramón el portugués;17941
jose merce;17943
guadiana;17944
jesus baracelli;17950
daniel corti;17953
jack bednarek;17956
willy kotoun;17958
astor piazzolla;310
horacio malvicino;17921
fernando suarez paz;17924
pablo ziegler;17925
hector console;17927
ricardo marrero;17928
robert ameen;17962
edwin montalvo;17964
akihido nakauchi;17971
kohji matsumoto;17973
hideki mitsumori;17975
haruzo yamada;17977
hideo ono;17979
shigeru kitazoe;17981
vincent wilburn jr.;17969
duke robillard;17985
thomas enright;18006
thomas dequattro;18007
reese wynans;18013
johnny otis;5935
bull moose jackson;17995
delmar evans;18045
donny walker;18047
james clark;18048
fred clark;18050
preston love;18054
streamline ewing;18056
clora bryant;18058
bob frazier;18060
pony abrams;18062
nivky otis;18063
stuart nevitt;18025
g. e. stinson;18029
phil maggini;18036
david lewis;18042
charles bisharat;18055
jan garbarek;12545
bill douglas;18049
michele graybeal;18071
juan martin;18040
mathias rüegg;17998
lauren newton;18016
harryl sokal;18017
wolfgang puschnig;18019
roman schwaller;18020
hannes kottek;18022
karl "bumi" fian;18024
herbert joos;18026
christian radovan;18027
john sass;18030
woody schabata;18031
uli scherer;18034
heiri kaenzig;18035
joris dudli;18038
wolfgang reisinger;18039
mike ledonne;8088
michael hashim;17016
tad shull;17017
david lillie;17018
jordan sandke;17019
mark minkler;17024
bonnie wells;18080
joel helleny;18083
randy sandke;18087
charlie braugham;18090
gary king;18084
dennis henderson;18088
carlos vega;18082
josé barrense-dias;18091
antônio carlos jobim;1996
danilo caymmi;5008
paulo "paulinho" braga;15402
tiao neto;18109
ana lontra jobim;18112
elizabeth jobim;18113
maucha adnet;18115
simone caymmi;18118
joão gilberto;6245
norris turney;11563
scott hamilton;15211
warren vache;15218
slam stewart;18135
dizzy reece;18098
bud shank;15238
shorty rogers;18140
bob cooper;18152
bill perkins;18163
pete jolly;18165
monty budwig;18167
larry bunker;18168
june christie;18171
jason morphette;18201
lloyd swanton;18205
andrew gander;18212
chris abrahams;18213
greg osby;18195
john purcell;18196
rufus reid;18197
ljubo majstorovic;18137
roberto domeniconi;18142
gabriel schiltknecht;18151
hugh masekela;15501
sonti mndebele;18175
aubrei oaki;18181
john selolwane;18184
mopati tsienyane;18187
mahama konaté;18156
soungalo coulibaly;18160
dean de bilba;18162
baba diarra;18164
tiawara keita;18166
seydou "baba" ouattara;18172
beh palm;18176
paco yé;18179
nazaré pereira;18219
walter araujo;18226
antonio do carmo;18227
ozias goncalves;18228
silvio filho;18229
sonia maria oueiroz;18230
haroldo "coaty" de oliveira;18231
haroldo basilio;18232
mabi thobejane;18248
raymond motau;18249
giovanni hidalgo;563
eddie palmieri;18233
cali aleman;18236
jose ramirez;18237
anthony carrillo;18238
juan torres;18239
charlie sepulveda;18240
jose rodriguez;18241
angel vasquez;18242
hector manriguez;18243
paolo huerta melendez;18244
carlos cotto;18245
paulinho da viola;5014
cesar faria;18283
dininho;18284
joel do bandolim;18285
hércules pereira nunes;18286
celsinho silva;18287
cabelinho;18288
jorginho do pandeiro;18289
tadeu mathias;15974
elber bedaque;16006
firmino;16444
rosa lobo;18263
marcos farias;18264
marcelo neves;18265
moises nascimento;18266
zé américo;18268
zepa pires;18269
paulinho trompete;18270
arlindo pipiu;18271
chico buarque;1871
marcello bernardes;18293
zeca assumpcao;18294
carlos alberto sampalo de oliveira;18295
marçal;18296
jota moraes;18298
luis cláudio ramos;18299
wilson das neves;18300
ron miller;14396
don mikiten;18308
david joy;18311
bubba kolb;18313
keith wilson;18316
ron rodriguez;18317
milton batiste;18309
richard matthews;18319
edgar smith;18321
edward parish;18322
harold dejean;18324
ernest watson;18326
leroy "boogie" breaux;18328
nowell "papa" glass;18330
brian stoltz;18342
daryl johnson;18343
zachary richard;13853
craig lege;18303
roland schiltknecht;18345
felix hodel;18349
patrick schwitter;18351
mark fisher;16394
mark reilly;18373
jenni evans;18376
janet mooney;18378
roy davidson;18381
ronnie ross;18382
steven sidwell;18384
trevor murrell;18387
robin jones;18389
ricardo cristaldi;18355
sergio de oliveira;18356
raul mascarenhas;18357
givaldo josé dos santos;18360
john surman;12532
dave taylor;13548
delmar brown;18395
shunzo ono;18400
miles evans;18401
yossi fine;18413
kenwood dennard;18415
jorge strunz;18391
adeshir farah;18397
ciro hurtado;18409
walter trout;18424
coco montoya;18431
bobby haynes;18433
joe yuele;18434
sylvan richardson;18438
fritz mcintyre;18439
tim kellett;18440
tony bowers;18441
chris joyce;18442
janette sewell;18443
professor eddie lusk;18420
anthony palmer;18421
fred barnes;18422
eddie turner;18423
david olson;18462
eric clapton;363
otis rush;3047
max middleton;515
david mattacks;18467
adrian rea;18470
mark hollis;18466
john turnbull;18504
rupert black;18506
paul webb;18509
lee harris;18511
philip reis;18513
leroy williams;18517
svein dag hauge;18495
rolf graf;18519
egil eldoen;18536
per kolstad;18539
geir kolstad;18540
sigurd kohn;18542
per hillestad;18546
earl klugh;5869
perry hughes;18569
mark geddes;18574
gene dunlap;18576
carl small;18578
chiele minucci;18508
rob aries;18510
jeff andrews;18512
george jinda;18518
manfred schoof;12530
marlon klein;18492
arnan balto;18493
samson gassama;18494
ruby turner;13909
billy paul;18538
kate shanks;18563
nigel rickhards;18565
bob wilson;18568
nigel darvill;18570
roger inniss;18577
bob lamb;18579
steve logan;18572
tony "thunder" smith;18575
leroy osbourne;18553
gordon munte;18554
jake jacas;18557
jim hall;18584
tom brechtlein;18592
gary willis;60219
avery sharpe;16349
louis hayes;18582
tony patler;18631
tris imboden;18632
leonard gibbs;18635
felicia collins;18640
debra dobkin;18642
michael paulo;18643
anita baker;18611
adam holzman;18667
foster paterson;18662
colin tully;18665
dave ball;18666
arran ahum;18668
barnaby finch;18691
ralf rickert;18692
steve tavaglione;18693
brandon fields;18695
bubba bryant;18698
jean-claude casadesus;18712
augustin dumay;18724
syke dyke;18677
taylor reed;18703
james avery;18705
tony fischer;18707
dean harris;18709
keith bazemore;18711
david rudd;18714
alonzo robertson;18716
timothy david;18720
dennis sterling;18723
sōichi noriki;18687
bobby broom;18697
akira okazawa;18701
steve moss;18704
joao gonsalves;18781
cesar camargo;18832
guilherme emmer dias gomes;18784
heitor tp;18805
geraldo ferreira;18796
claumir gomez;18797
marcello de souza moreina;18800
paulo lemos;18801
mike moner;18811
john graham;18813
martin speake;18818
howard torner;18819
henry priestman;18834
garry christian;18846
russell christian;18847
roger christian;18849
paul barlow;18850
mike bulger;18852
tony jones;18855
francis dunnery;18826
bob dalton;18830
richard nolan;18833
john beck;18835
louie perez;18870
robbie mcintosh;14225
malcolm foster;18865
blair cunningham;18868
pick withers;13875
phil carmen;18873
steve evans;18895
stephen dawson;18897
larry vann;18900
sabine van baaren;18903
rockin' dopsie;18858
tiger dopsie;18879
david walter rubin;18880
john hart;18882
alonzo johnson;18884
paul "lil' buck" sinegal;18886
dorian russell;18889
boney fields;18881
bill mcfarland;18883
noel neal;18890
charles girodano;18901
ric cunningham;18904
cliff goodwin;18905
eric parker;18907
john troy;18909
larry marshall;18911
janice hughes;18917
earl king;6314
greg piccolo;18919
porky cohen;18934
rich lataille;18935
bob enos;18937
doug james;18939
ronnie earl;18943
paul tomasello;18947
junior branthey;18949
john rossi;18951
katie webster;18894
bob hardy;18942
philip stancil;18944
klaus steinbeck;18948
steve grant;18950
alan gaskel;18952
micky kerans;18953
tony mcconnel;18955
frances steadman;13400
loretta jackson;17080
louvenia carroll;17089
nelson fortune;17103
sadie keys;18936
dorothy blackwell;18941
jerome jones;18946
memphis slim;7398
george collier;18965
antoine bonfils;15765
antoine illouz;18975
francois verly;18992
philippe guez;18991
jean-pierre solves;18987
alain hatot;18986
gilbert dall' anese;18984
francis bourrec;18983
didier havet;18982
denis leloup;18980
philippe slominski;18976
michel delakian;18973
antoine herve;18956
michel colombier;14749
jean-marc jafet;6957
osvaldo "chico" francisco;19002
loalva bras;19013
georges wansek;19016
serge zaugg;19021
toninho do carmo;19026
tarcisio gondim;19027
andy lafone;19028
angelo guevara;19030
cristiano "crica" petersen;19031
carlos "telu" peterson;19033
jorge cortesao;19035
steve skaith;18981
carol douet;19017
yona dunsford;19019
greg harewood;19020
richard wright;19023
martin lascelles;19025
wolf;21889
kermit ruffins;18988
philip frazier;18990
eric sellers;18994
reginald stewart;18995
john gilbert;18997
derrick wiley;19004
terence trent d'arby;18972
pete glenister;18998
cass lewis;19000
christian marsac;19003
ebo ross;19006
frank collins;19007
preston heyman;19010
dave charles;19011
mike timothy;19012
johnny clegg;19009
keith hutchinson;19034
mandisa dlanga;19036
sollie letwaba;19038
steve mavuso;19040
derek debeer;19042
doudou zulu;19044
marjorie whylie;19045
bobby thomas jr.;19055
lennox "boogsie" sharpe;19058
onex aquino;19050
thelmo martins "portinho" porto;19051
leonard traversa;19054
jay hoggard;19130
daniel ponce;19127
ignacio berroa;19123
bob stewart;19116
britt woodman;19111
jukka perko;19104
virgil jones;19092
glenn drewes;19088
steve turre;15762
sam rivers;13285
doug everette;19101
bill kisinger;19131
kyle honeycutt;19128
andrew carrer;19126
jon pardue;19124
mark dodd;19120
bill cover;19118
paul reust;19115
mike striyker;19112
dominick casadonte;19109
kevin wible;19106
jeannine leiter;19102
howie smith;16489
jamie snelson;19098
jerry kistler;19095
paul dodd;19091
david althoff;19087
mark hornung;19085
scott feller;19083
jeff adams;19080
sue lary;19079
chris dobosz;19076
mike lucroy;19073
dick dunscombs;19071
anthony speer;19110
jim o'sullivan;19137
ida jackson;19135
emma lacy;19134
derik moore;19129
peyton moore;19125
willie roy;19121
ronnie shultz;19119
milliard williams;19117
mike copper;19113
jason hoosier;19107
ambros middleton;19103
yolanda brown;19099
curtis mcgruder;19096
silverio graza;19093
rick carfo;19089
richard dahl;19084
duane durrett;19082
bennie wallace;19136
jimmy owens;19105
